timestamp,id_estacion,nombre_estacion,bicis_disponibles,anclajes_disponibles,capacidad,hora,dia_semana,es_finde,pct_ocupacion,bicis_hace_15m,bicis_hace_30m,tendencia_15m,tendencia_30m,target_bicis_30m
2026-06-19 09:40:26.750000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,7,17,24,9,4,0,0.2916666666666667,7.0,6.0,0.0,1.0,9.0
2026-06-19 09:45:28.588000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,7,17,24,9,4,0,0.2916666666666667,7.0,6.0,0.0,1.0,9.0
2026-06-19 09:50:27.806000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,6,18,24,9,4,0,0.25,7.0,7.0,-1.0,-1.0,9.0
2026-06-19 09:55:23.312000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,6,18,24,9,4,0,0.25,7.0,7.0,-1.0,-1.0,9.0
2026-06-19 10:00:49.476000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,5,19,24,10,4,0,0.20833333333333334,7.0,7.0,-2.0,-2.0,9.0
2026-06-19 10:05:26.018000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,5,19,24,10,4,0,0.20833333333333334,6.0,7.0,-1.0,-2.0,9.0
2026-06-19 10:10:29.789000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,9,15,24,10,4,0,0.375,6.0,7.0,3.0,2.0,10.0
2026-06-19 10:15:32.928000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,9,15,24,10,4,0,0.375,5.0,7.0,4.0,2.0,10.0
2026-06-19 10:20:28.789000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,9,15,24,10,4,0,0.375,5.0,6.0,4.0,3.0,10.0
2026-06-19 10:25:23.170000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,9,15,24,10,4,0,0.375,9.0,6.0,0.0,3.0,10.0
2026-06-19 10:30:40.924000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,9,15,24,10,4,0,0.375,9.0,5.0,0.0,4.0,10.0
2026-06-19 10:35:20.913000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,9,15,24,10,4,0,0.375,9.0,5.0,0.0,4.0,10.0
2026-06-19 10:40:28.507000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,10,4,0,0.4166666666666667,9.0,9.0,1.0,1.0,10.0
2026-06-19 10:45:30.501000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,10,4,0,0.4166666666666667,9.0,9.0,1.0,1.0,10.0
2026-06-19 10:50:29.214000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,10,4,0,0.4166666666666667,9.0,9.0,1.0,1.0,10.0
2026-06-19 10:55:21.098000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,10,4,0,0.4166666666666667,10.0,9.0,0.0,1.0,10.0
2026-06-19 11:00:51.421000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,9.0,0.0,1.0,10.0
2026-06-19 11:05:21.745000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,9.0,0.0,1.0,10.0
2026-06-19 11:10:28.494000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,10.0
2026-06-19 11:15:30.699000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,10.0
2026-06-19 11:20:29.429000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,10.0
2026-06-19 11:25:20.513000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,10.0
2026-06-19 11:30:41.955000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,11.0
2026-06-19 11:35:21.500000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,11.0
2026-06-19 11:40:30.215000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,10.0
2026-06-19 11:45:29.244000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,10.0
2026-06-19 11:50:29.963000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,12.0
2026-06-19 11:55:22.540000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,11,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,12.0
2026-06-19 12:00:51.500000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,12,4,0,0.4583333333333333,10.0,10.0,1.0,1.0,12.0
2026-06-19 12:05:24.999000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,12,4,0,0.4583333333333333,10.0,10.0,1.0,1.0,12.0
2026-06-19 12:10:29.692000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,12,4,0,0.4166666666666667,10.0,10.0,0.0,0.0,12.0
2026-06-19 12:15:28.960000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,12,4,0,0.4166666666666667,11.0,10.0,-1.0,0.0,11.0
2026-06-19 12:20:28.317000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,12,4,0,0.5,11.0,10.0,1.0,2.0,11.0
2026-06-19 12:25:21.026000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,12,4,0,0.5,10.0,10.0,2.0,2.0,11.0
2026-06-19 12:30:43.686000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,12,4,0,0.5,10.0,11.0,2.0,1.0,12.0
2026-06-19 12:35:23.974000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,12,4,0,0.5,12.0,11.0,0.0,1.0,12.0
2026-06-19 12:40:31.414000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,12,4,0,0.5,12.0,10.0,0.0,2.0,12.0
2026-06-19 12:45:32.060000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,12,4,0,0.4583333333333333,12.0,10.0,-1.0,1.0,12.0
2026-06-19 12:50:30.036000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,12,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,12.0
2026-06-19 12:55:21.670000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,12,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,13.0
2026-06-19 13:00:49.192000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,13,4,0,0.5,11.0,12.0,1.0,0.0,11.0
2026-06-19 13:05:22.586000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,13,4,0,0.5,11.0,12.0,1.0,0.0,11.0
2026-06-19 13:10:29.473000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,13,4,0,0.5,11.0,12.0,1.0,0.0,11.0
2026-06-19 13:15:28.119000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,13,4,0,0.5,12.0,11.0,0.0,1.0,11.0
2026-06-19 13:20:29.002000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,13,4,0,0.5,12.0,11.0,0.0,1.0,11.0
2026-06-19 13:25:22.230000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,13,4,0,0.5416666666666666,12.0,11.0,1.0,2.0,11.0
2026-06-19 13:30:42.411000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,13,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,11.0
2026-06-19 13:35:23.918000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,13,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,11.0
2026-06-19 13:40:30.810000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,13,4,0,0.4583333333333333,13.0,12.0,-2.0,-1.0,12.0
2026-06-19 13:45:29.918000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,13,4,0,0.4583333333333333,11.0,12.0,0.0,-1.0,12.0
2026-06-19 13:50:29.070000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,13,4,0,0.4583333333333333,11.0,12.0,0.0,-1.0,12.0
2026-06-19 13:55:23.496000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,13,4,0,0.4583333333333333,11.0,13.0,0.0,-2.0,12.0
2026-06-19 14:00:46.270000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,14,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,12.0
2026-06-19 14:05:23.089000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,14,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,12.0
2026-06-19 14:10:28.516000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,11.0,11.0,1.0,1.0,12.0
2026-06-19 14:15:29.143000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,11.0,11.0,1.0,1.0,12.0
2026-06-19 14:20:27.986000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,11.0,11.0,1.0,1.0,12.0
2026-06-19 14:25:22.245000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,12.0,11.0,0.0,1.0,12.0
2026-06-19 14:30:43.010000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,12.0,11.0,0.0,1.0,12.0
2026-06-19 14:35:22.688000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,12.0,11.0,0.0,1.0,11.0
2026-06-19 14:40:30.657000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,12.0,12.0,0.0,0.0,11.0
2026-06-19 14:45:29.531000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,12.0,12.0,0.0,0.0,12.0
2026-06-19 14:50:30.255000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,12.0,12.0,0.0,0.0,12.0
2026-06-19 14:55:22.489000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,14,4,0,0.5,12.0,12.0,0.0,0.0,12.0
2026-06-19 15:00:49.636000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,15,4,0,0.5,12.0,12.0,0.0,0.0,12.0
2026-06-19 15:05:22.083000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,15,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,12.0
2026-06-19 15:10:31.214000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,15,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,12.0
2026-06-19 15:15:29.867000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,15,4,0,0.5,12.0,12.0,0.0,0.0,11.0
2026-06-19 15:20:30.332000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,15,4,0,0.5,11.0,12.0,1.0,0.0,11.0
2026-06-19 15:25:22.753000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,15,4,0,0.5,11.0,12.0,1.0,0.0,11.0
2026-06-19 15:30:44.325000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,15,4,0,0.5,12.0,12.0,0.0,0.0,11.0
2026-06-19 15:35:21.788000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,15,4,0,0.5,12.0,11.0,0.0,1.0,11.0
2026-06-19 15:40:28.215000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,15,4,0,0.5,12.0,11.0,0.0,1.0,11.0
2026-06-19 15:45:29.419000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,15,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,11.0
2026-06-19 15:50:39.766000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,15,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,11.0
2026-06-19 15:55:22.594000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,15,4,0,0.4583333333333333,12.0,12.0,-1.0,-1.0,11.0
2026-06-19 16:00:48.922000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,12.0,0.0,-1.0,11.0
2026-06-19 16:05:23.712000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,12.0,0.0,-1.0,11.0
2026-06-19 16:10:30.717000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,12.0,0.0,-1.0,11.0
2026-06-19 16:15:32.101000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,10.0
2026-06-19 16:20:31.199000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 16:25:22.711000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 16:30:41.427000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 16:35:22.909000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 16:40:29.556000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 16:45:28.852000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,10,14,24,16,4,0,0.4166666666666667,11.0,11.0,-1.0,-1.0,11.0
2026-06-19 16:50:28.797000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 16:55:21.055000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,16,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 17:00:48.011000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,17,4,0,0.4583333333333333,10.0,11.0,1.0,0.0,11.0
2026-06-19 17:05:24.182000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,17,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,13.0
2026-06-19 17:10:32.742000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,17,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,13.0
2026-06-19 17:15:30.920000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,17,4,0,0.4583333333333333,11.0,10.0,0.0,1.0,13.0
2026-06-19 17:20:28.500000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,17,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,13.0
2026-06-19 17:25:21.754000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,17,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,13.0
2026-06-19 17:30:42.879000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,17,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,13.0
2026-06-19 17:35:25.582000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,17,4,0,0.5416666666666666,11.0,11.0,2.0,2.0,13.0
2026-06-19 17:40:42.743000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,17,4,0,0.5416666666666666,11.0,11.0,2.0,2.0,13.0
2026-06-19 17:45:28.756000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,17,4,0,0.5416666666666666,11.0,11.0,2.0,2.0,13.0
2026-06-19 17:50:28.703000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,17,4,0,0.5416666666666666,13.0,11.0,0.0,2.0,13.0
2026-06-19 17:55:23.439000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,17,4,0,0.5416666666666666,13.0,11.0,0.0,2.0,13.0
2026-06-19 18:00:54.309000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,11.0,0.0,2.0,13.0
2026-06-19 18:05:22.700000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:10:28.895000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:15:30.517000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:20:28.969000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:25:20.751000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:30:40.453000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:35:23.002000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:40:29.972000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:45:36.680000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:50:33.355000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 18:55:23.175000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,18,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,13.0
2026-06-19 19:00:51.901000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,19,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,12.0
2026-06-19 19:05:23.207000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,19,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,12.0
2026-06-19 19:10:30.298000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,19,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,11.0
2026-06-19 19:15:29.750000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,19,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,11.0
2026-06-19 19:20:27.865000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,19,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,11.0
2026-06-19 19:25:21.824000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,13,11,24,19,4,0,0.5416666666666666,13.0,13.0,0.0,0.0,11.0
2026-06-19 19:30:41.091000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,19,4,0,0.5,13.0,13.0,-1.0,-1.0,11.0
2026-06-19 19:35:22.063000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,12,12,24,19,4,0,0.5,13.0,13.0,-1.0,-1.0,11.0
2026-06-19 19:40:27.682000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,19,4,0,0.4583333333333333,13.0,13.0,-2.0,-2.0,11.0
2026-06-19 19:45:30.224000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,19,4,0,0.4583333333333333,12.0,13.0,-1.0,-2.0,11.0
2026-06-19 19:50:31.015000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,19,4,0,0.4583333333333333,12.0,13.0,-1.0,-2.0,11.0
2026-06-19 19:55:22.008000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,19,4,0,0.4583333333333333,11.0,13.0,0.0,-2.0,11.0
2026-06-19 20:00:48.615000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,12.0,0.0,-1.0,11.0
2026-06-19 20:05:23.601000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,12.0,0.0,-1.0,11.0
2026-06-19 20:10:28.263000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:15:28.898000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:20:28.192000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:25:22.430000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:30:41.851000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:35:21.858000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:40:30.354000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:45:28.998000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:50:30.260000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 20:55:22.396000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,20,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 21:00:48.329000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,21,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 21:05:22.116000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,21,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 21:10:28.150000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,21,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 21:15:29.268000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,21,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 21:20:28.534000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,21,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,11.0
2026-06-19 21:25:28.798000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,21,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,9.0
2026-06-19 21:30:42.071000+00:00,st_d4sl1494gpvs73agno80,1 Autobus geltokia - Estación de autobuses,11,13,24,21,4,0,0.4583333333333333,11.0,11.0,0.0,0.0,7.0
